"14 år","SVF",.9578485,.9455995,.9700975
"14 år","Gen 2",.9516884,.9313014,.9720755
"14 år","Gen 1",.920428,.8859242,.9549319
"14 år","SVF",.5008523,.4778343,.5238702
"14 år","Gen 2",.6435534,.6049983,.6821085
"14 år","Gen 1",.6288369,.5778487,.6798251
"14 år","SVF",.5528052,.5193498,.5862606
"14 år","Gen 2",.7325675,.6967942,.7683408
"14 år","Gen 1",.6462887,.5866409,.7059364
"14 år","SVF",.4969192,.46392,.5299184
"14 år","Gen 2",.6108137,.5618587,.6597687
"14 år","Gen 1",.5670671,.4984271,.6357071
"14 år","SVF",.350677,.3127558,.3885981
"14 år","Gen 2",.686,.6387781,.7332218
"14 år","Gen 1",.5960091,.5163875,.6756309
"14 år","SVF",.8331029,.8168272,.8493787
"14 år","Gen 2",.8582559,.8253466,.891165
"14 år","Gen 1",.8219228,.7590894,.8847564
"RECODE of y1_sest4 (m52: agree or disagree: i think things will go well for me i","SVF",.8724103,.8581067,.8867139
"RECODE of y1_sest4 (m52: agree or disagree: i think things will go well for me i","Gen 2",.9098786,.8837423,.936015
"RECODE of y1_sest4 (m52: agree or disagree: i think things will go well for me i","Gen 1",.8748394,.833176,.9165028
